id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1349,15,23/10/2019,Je travaille chez Veolia Water Tech à temps plein depuis plus de 10 ans,segment soumis a forte concurrence forte pression couts personnels restructurations frequentes,opportunites carriere projets interessants equilibre travail vie privee ok,39
1350,15,10/10/2019,Je travaille chez Veolia Water Tech à temps plein depuis plus de 10 ans,distance rapport domicile manque dévolution salaire,très bonne ambiance épanouissement,39
1351,17,12/09/2019,J'ai travaillé chez Veolia Water Tech à temps plein plus d'un an,management parfois moyen certaines missions peu challengeantes,environnement travail confortable environnement multiculturel,39
1352,17,17/07/2019,Je travaille chez Veolia Water Tech à temps plein depuis plus de 5 ans,temps travaille rallonge,moins moins avantages,39
1353,17,16/12/2017,Je travaille chez Groupe NICOLLIN - Groupe VEOLIA à temps plein,horaires contexte très exigeants,travail secteur bancaire bien payé,40
1354,15,05/11/2019,Je travaille chez Transdev à temps plein,management instable stratégie relativement incohérente conséquent fossé creuse façon incessante entre fonctions centrales activités opérationnelles trop peu considération métier,secteur dactivité passionnant entreprise permet dévoluer métiers lieux géographiques très divers possibilité télétravail confiance sécurité emploi rémunération e mois prime dobjectifs avantages cantine tickets restaurant ordinateur portable téléphone carte fréquence sncf si nécessaire,42
1355,15,31/10/2019,Je travaille chez Transdev à temps plein,beaucoup travail peu repos,salaire condition travail bonne equipe,42
1356,29,28/10/2019,Je travaille chez Transdev à temps plein depuis plus de 5 ans,demande expérience ans,ouverture monde transport,42
1357,15,23/10/2019,Je travaille chez Transdev à temps plein,activité transformation secteur dactivité concurrentiel peu turn over,transport gratuit voiture fonction cadres eme mois interessements,42
1358,15,23/10/2019,Je travaille chez Transdev à temps plein depuis moins d'un an,dinconvénients moment,beaux locaux salaire moyenne marché missions intéressantes équipe sympathique,42
1359,17,26/08/2019,J'ai travaillé chez Transdev à temps plein,explications explicite travail faire,proche bien desservi,42
1360,15,21/08/2019,J'ai travaillé chez Transdev à temps plein plus de 5 ans,entreprise a beaucoup changement gouvernance certains anciens peu négatifs,bon collègues sympas super cantine siège moderne,42
1361,17,06/08/2019,J'ai travaillé chez Transdev à temps plein plus d'un an,domaine dactivité peu rémunérateur plus formation management prévoir,domaine formateur variété missions autonomie variété personnalités gérer,42
1362,13,31/07/2019,Je travaille chez Transdev à temps plein depuis plus de 10 ans,tous reste aucune considération,prime fin dannée,42
1363,17,25/07/2019,J'ai travaillé chez Transdev à temps plein plus d'un an,problème management,éme mois chèque vacances chèque culture bon bons d’achat cadeaux noël etc,42
1364,29,18/04/2019,J'ai travaillé chez Abaka à temps plein plus de 3 ans,trop loin centre ville rennes déménagé depuis départ,bonne ambiance collègues bon niveau l’écoute,24
1365,29,12/03/2019,Je travaille chez Abaka à temps plein,tr rtt,bonne ambiance autonomie simplicité échanges souplesse intéressement bonnes conditions travail,24
1366,29,03/03/2019,Je travaille chez Abaka à temps plein,moins davantages sociaux quun grand groupe cela viendra peutêtre,transparence proximité autonomie ambiance travail,24
1367,29,18/07/2018,J'ai travaillé chez Abaka à,plages horaires étendues dues grande disponibilité clientcandidat,entreprise forte dimension humaine ambiance conviviale collaborateurs soudés très ouverts bienveillants partageant valeurs entreprise structure dynamique multitude projets cadre travail moderne très agréable,24
1368,15,16/04/2018,Je travaille chez Abaka à temps plein,faut capacité volonté dapprendre agir autonomie assurance lucidité maturité exigence peut moteur certains plus difficile dautres,management basé confiance autonomie responsabilisation collaborateurs émulation challenges portés auprès collaborateurs lien enjeux territoire approche collaborative innovante initiée soutenue direction exigence travail bien fait respect éthique codes bonnes pratiques profession soutien ladirection cas difficultés relation clients cabinet où peut découvrir oser soimême différence collectif sein duquel expérience autre veut unique enrichissante temps collaboration institués fréquence régulière valorisation humilité vivre ensemble portée direction,24
1369,29,08/03/2017,Je travaille chez Abaka à temps plein,plages horaires amples localisation peu excentrée,valeurs reconnues partagées plus grand nombre permettent créer véritable dynamique entre collaborateurs équipe soudée bureaux modernes agréables où fait bon travailler chacun libre dapporter pierre édifice faire grandir abaka,24
1370,29,24/11/2017,Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an,mutuelle beaucoup trop chère environ €salariémois,valeurs humaines respect individus peu importe place entreprise qualification ancienneté,44
1371,29,16/09/2017,J'ai travaillé chez Groupe Adéquat à temps plein,faudrait juste revaloriser certains salaires malgré nombre dagences france ny a,entreprise respecte valeurs a ecoute salaries possibilités dévolutions,44
1372,13,24/10/2016,J'ai travaillé chez Groupe Adéquat à,local mal entretenu voir mal nettoyé papiers mal rangées partout manque respect lors entretiens,accessible facilement plein centre voiron,44
1373,29,05/09/2016,Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an,communication notoriété entreprise,direction écoute réelles capacités dévolution lien développement entreprise,44
1374,29,04/04/2016,Je travaille chez Groupe Adéquat à,évolution logiciels travail crm etcmais cest cours donc fois mis place ça devrait parfait,contact échanges direction très appréciés bon horaire super esprit déquipe bonne ambiance formation interne super,44
1375,29,14/03/2016,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,apprécié adéquat société mériterait dêtre davantage connue reconnue donc positif communiquer davantage via réseaux sociaux publicité,société saine écoute salariés candidats,44
1376,15,14/03/2016,Je travaille chez Groupe Adéquat à,regrette peu manque dun,adéquat sait reconnaître valeur salariés offre réelles perspectives dévolution sein groupe proximité salariés intérimaires permet suivi qualité lors missions confiées,44
1377,15,09/03/2016,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,a étoffer communication visuelle marketing légère,responsabilité autonomie sensibilisation accrue prévention risques,44
1378,29,03/03/2016,Je travaille chez Groupe Adéquat à,manque communication externe publicité concurrents occupe toile écrans télévision pourquoi,groupe adéquat permet tous salariés dévoluer rapidement entreprise valeurs approche humaine exceptionnelle,44
1379,15,23/02/2016,Je travaille chez Groupe Adéquat à temps plein depuis plus de 10 ans,ny a,groupe familiale lequel travail respect personnes prise compte évolution personnelle vains mots encadrement soutient collaborateurs bons comme mauvais moments équipes liberté pouvoir proposer projets dêtre entendu,44
1380,17,04/07/2019,Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 5 ans,a,bonne ambiance locaux bien placés,237
1381,13,12/04/2019,Je travaille chez Morgan Philips Executive Search à temps plein,management catastrophique zéro accompagnement aucun fond intellectuel copinage magouilles gogo apprend rien juste impression sabrutir,aucun fuyez pires secteur,237
1382,15,21/02/2018,Je travaille chez Morgan Philips Executive Search à temps plein depuis moins d'un an,morgan philips a forte croissance peu temps venant dun grand groupe m’aperçois tous processus carré ça parfois plus mal,depuis semaines morgan philips jai agréablement surpris accompagnement prise poste formations ambitions objectifs clairs développement commercial première ligne outils hauteur équipes dynamiques accueillantes bienveillantes entreprise belle dynamique,237
1383,29,16/02/2018,Je travaille chez Morgan Philips Executive Search à temps plein,ny a dinconvénients,équipe très chaleureuse offrant visibilité professionnelle plateforme darticles statistiques intéressants,237
1384,29,11/10/2017,Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans,société a fortement grandi quelques années quelques process encore affiner,approche très performante sourcing candidats,237
1385,29,20/09/2017,Je travaille chez Morgan Philips Executive Search à temps plein,équipe donne beaucoup temps énergie outils utilisez avance temps perception clients nest encore hauteur qualité service fourni,toutes personnes travaillant ici impliquées encourage gens donner idées idées ensuite implémentées esprit dentreprise dinitiative présent tout monde esprit cohésion entretenu journées team building régulières,237
1386,29,14/06/2017,Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans,structure développement commence maintenant roder process,cabinet voulant différent approche innonvante moderne recrutement positionnent créneau répondre mieux problématique recrutement entreprises daujourdhui,237
1387,29,12/06/2017,Je travaille chez Morgan Philips Executive Search à,environnement exigeant,dynamisme esprit dentreprise société innovante – organisation horizontale,237
1388,15,15/02/2017,Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans,si n’aimez développements affaires venez,bon endroit développer très bons outils solution innovante proposer client plusieurs formations proposées cours expérience excellente atmosphère,237
1389,29,24/11/2017,Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an,mutuelle beaucoup trop chère environ €salariémois,valeurs humaines respect individus peu importe place entreprise qualification ancienneté,44
1390,29,16/09/2017,J'ai travaillé chez Groupe Adéquat à temps plein,faudrait juste revaloriser certains salaires malgré nombre dagences france ny a,entreprise respecte valeurs a ecoute salaries possibilités dévolutions,44
1391,13,24/10/2016,J'ai travaillé chez Groupe Adéquat à,local mal entretenu voir mal nettoyé papiers mal rangées partout manque respect lors entretiens,accessible facilement plein centre voiron,44
1392,29,05/09/2016,Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an,communication notoriété entreprise,direction écoute réelles capacités dévolution lien développement entreprise,44
1393,29,04/04/2016,Je travaille chez Groupe Adéquat à,évolution logiciels travail crm etcmais cest cours donc fois mis place ça devrait parfait,contact échanges direction très appréciés bon horaire super esprit déquipe bonne ambiance formation interne super,44
1394,29,14/03/2016,Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans,apprécié adéquat société mériterait dêtre davantage connue reconnue donc positif communiquer davantage via réseaux sociaux publicité,société saine écoute salariés candidats,44
1395,15,14/03/2016,Je travaille chez Groupe Adéquat à,regrette peu manque dun,adéquat sait reconnaître valeur salariés offre réelles perspectives dévolution sein groupe proximité salariés intérimaires permet suivi qualité lors missions confiées,44
