id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1194,13,08/05/2017,Je travaille chez GFI à temps plein,Management des années 50 délai bien trop court aucune reconnaissance pas de respect bref n'importe quoi,Ce ticket resto certains projets grand compte,207
1195,15,20/04/2017,Je travaille chez GFI à temps plein,Structure pas beaucoup organisé. Stress. Stages non rémunérées,Apprentissage ( plusieurs projets) . Avantages(tickets restaurant transport),207
1196,17,04/04/2016,Je travaille chez GFI à temps plein depuis plus d'un an,Le seul inconvéniant est qu'il est trés difficile de se faire augmenter,GFI est une trés bonne boite attention à bien négocier le salaire lors des entretiens car c'est trés difficile voir impossible d'être augmenté une fois le contrat démarré,207
1197,17,22/08/2015,J'ai travaillé chez GFI à temps plein plus de 3 ans,Le salaire pas de prime pas de considération on est come un numéro qu'on peut changer à tout moment parce qu'on a du nombre.,Travailler dans une boite comme Gfi étant consultant on a moins de risque d'être en inter contrat,207
1198,17,22/04/2015,Je travaille chez GFI à temps plein depuis plus de 8 ans,Pas de connaissance du marché,Comité d'entreprise tickets restaurant choix des missions,207
1199,29,12/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,NULL,NULL,208
1200,29,11/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,NULL,NULL,208
1201,17,04/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,NULL,NULL,208
1202,29,01/12/2019,Je travaille chez Gfi Informatique à temps plein,NULL,NULL,208
1203,21,30/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,NULL,NULL,208
1204,15,29/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,NULL,NULL,208
1205,29,28/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,NULL,NULL,208
1206,15,22/11/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,NULL,NULL,208
1207,29,21/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,NULL,NULL,208
1208,15,20/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans,NULL,NULL,208
1209,17,16/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,La rémunération est vraiment trop basse et les augmentations sont dérisoires.,Les missions sont plutôt intéressantes,208
1210,15,06/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans,Rien à signaler pour le moment,Missions intéressantes et une vraie avaleur ajoutée humaine,208
1211,15,01/11/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,Le CE n'est pas des plus avantageux.,Bonne proximité des commerciaux. Les managers sont à l'écoute du collaborateur (notamment sur les demandes de formations).,208
1212,15,28/10/2019,Je travaille chez Gfi Informatique à temps plein,Ca reste toujours une société de service avec ses inconvénients,Elle propose de belles perspectives d'évolution,208
1213,21,26/10/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,Ils peuvent vous faire sortir de la mission pour vous envoyer à l’autre bout de la France.,Les missions sont un très bon tremplin pour commencer dans une grande structure.,208
1214,13,19/10/2019,J'ai travaillé chez Gfi Informatique à temps plein moins d'un an,pas de motivation Manque de sincérité. Grand écart entre les discours et la réalité à commencer par le comportement des Managers à l’égard de leurs collaborateurs,jamais trouvI des avantages chez GF,208
1215,15,10/10/2019,Je travaille chez Gfi Informatique à temps plein,Rien à signaler pour le moment,Bon encadrement durant la thèse,208
1216,15,02/10/2019,J'ai travaillé chez Gfi Informatique à temps plein,comme dans toutes les grosses ESN on est un numéro parmi d'autres,bon CE - des RH dynamiques,208
1217,29,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,Rien à dire pour le moment.,Bon salaire tickets resto prime 13em mois formations événements et activités merveilleuses.,208
1218,13,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans,Locaux minuscule Formations inexistante peut voir pas de moyen mis a disposition des équipes,Mutuel Qualité des collègues de travail,208
1219,21,22/04/2016,J'ai travaillé chez GFI Software à,GFI ressemble à beaucoup d'autres SSII importantes par l'effectif qui ont eu une croissance externe importante tout en conservant une organisation et une gestion de grosse PME,La mutuelle et le CE me paraissaient relativement interessants,210
1220,17,06/04/2016,Je travaille chez GFI Software à temps plein depuis plus de 3 ans,pas d’évolution - pas d'augmentation de salaire en 3 ans,Bonne ambiance de travail,210
1221,17,24/06/2017,J'ai travaillé chez GFI Group à plus de 5 ans,NULL,NULL,211
1222,15,22/11/2019,J'ai travaillé chez ACCEO Solutions à temps plein,Changements fréquents en raison de regroupements,Belle collaboration avec l'équipe de gestion,212
1223,21,15/01/2019,J'ai travaillé chez ACCEO Solutions à temps plein,au lieu de chercher les racines des problèmes il cherche quelqu'un qui paie la facture,Ambiance d'équipe familial plusieurs avantages sociaux,212
1224,15,14/02/2018,J'ai travaillé chez ACCEO Solutions à temps plein moins d'un an,Produits désuets - Société qui axe sa croissance par acquisition donc plus de maintenance que de projet,37 5 hres / semaines - Avantages sociaux intéressant et complet (jusqu'au dentaire),212
1225,29,17/01/2018,Je travaille chez ACCEO Solutions à temps plein depuis plus de 3 ans,Trop de divisions entre les différents départements de marketing.,Milieu familial. Bonne prise en charge de ses employés.,212
1226,15,05/07/2017,Je travaille chez ACCEO Solutions à temps plein,matériel informatique pas au top. Ca fait un peu cordonnier mal chaussé,assurances santé - reer - horaire flexible - management assez proche des employés - beaucoup de place pour évoluer - café gratuit - fruit du mois,212
1227,13,07/02/2017,J'ai travaillé chez ACCEO Solutions à plus de 10 ans,Mauvais RH. Faux se battre pour avoir bonus de ventes. Maintenant demandent remboursements de bonus de vente si objectif annuel non atteint (note : objectifs de vente non réaliste). Beaucoup de guerres de pouvoir entre les directeurs de départements. Clients employées partenaires d’affaires et évolution de produits non valorisés.,Bons collègues de travail amical qui travaillent fort. Bonne place pour jeunes qui commence sur le marché du travail et recherche expérience en logiciels comptable vente ou programmation.,212
1228,15,07/12/2016,Je travaille chez ACCEO Solutions à temps plein,En profond processus de transformation numérique.,Embauché depuis 1 an après un processus complet et professionnel. Acceo est une des rares entreprises qui peut s'enorgueillir d'avoir de vraies humaines tout en ayant un vision financière claire.,212
1229,15,30/09/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,salaire pas assez pour le niveau d'ÉTUDES,bonne horaire stable de jour,212
1230,17,27/01/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus de 3 ans,Le bureau est mal situé par rapport aux transports collectifs il y a une absence complète de services à proximité,Si vous aimez les longues marches jusqu'au métro. Si vous êtes un adepte de la boîte à lunch et que vous aimez le café gratuit cet endroit et pour vous,212
1231,15,01/12/2015,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,Les politiques la culture et les procédures sont déjà établis pas de place pour la nouveauté ou au changement.,Super bonnes conditions de travail belle équipe et énergie.,212
1232,17,24/06/2017,J'ai travaillé chez GFI Group à plus de 5 ans,NULL,NULL,211
1233,29,12/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,Quelques projets sur d'anciennes stack techniques,Des missions plutôt sympa des managers à l'écoute et les missions en CDS juste à côté de la gare Lille Flandres,208
1234,29,11/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,Pas d'inconvénients constatés durant mon expérience.,Belle équipe Management + consultants Esprit d'équipe Bonne ambiance,208
1235,17,04/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,Quantité de projets plutôt moyenne,Structure suffisamment grande pour un bon confort de travail ( équipement infra cadre ... ),208
1236,29,01/12/2019,Je travaille chez Gfi Informatique à temps plein,Je n'ai pas d'inconvénients constatés,Très bon management une bonne montée en compétences.,208
1237,21,30/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,Augmentations et formations pour les managers et commerciaux rien pour les développeurs. Très peu de projets intéressants techniquement plutôt des TMA avec des technologies vieillottes. Bâtiments vétustes.,Le salaire. Bien le négocier à l'embauche car après il bougera très peu. Localisation.,208
1238,15,29/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,Manque de force de proposition pour les collaborateurs.,Très bien comme première expérience.,208
1239,29,28/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,Suite à mon expérience je ne vois pas d'inconvénienets pour le moment.,Bonne ambiance RH se propose disponible à tout moment.,208
1240,15,22/11/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,Salaire un peu faible par rapport à la concurrence,Accompagnement au top Evolution de carrière CE Mutuelle Emplacement,208
1241,29,21/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,Pas d’inconvénients au niveau du secteur,Directeur au top Bonne ambiance,208
1242,15,20/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans,Grand groupe organisation matricielle cloisonnement inter BU,Facilité à évoluer changer de postes/missions,208
1243,17,16/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,La rémunération est vraiment trop basse et les augmentations sont dérisoires.,Les missions sont plutôt intéressantes,208
1244,15,06/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans,Rien à signaler pour le moment,Missions intéressantes et une vraie avaleur ajoutée humaine,208
1245,15,01/11/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,Le CE n'est pas des plus avantageux.,Bonne proximité des commerciaux. Les managers sont à l'écoute du collaborateur (notamment sur les demandes de formations).,208
1246,15,28/10/2019,Je travaille chez Gfi Informatique à temps plein,Ca reste toujours une société de service avec ses inconvénients,Elle propose de belles perspectives d'évolution,208
1247,21,26/10/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,Ils peuvent vous faire sortir de la mission pour vous envoyer à l’autre bout de la France.,Les missions sont un très bon tremplin pour commencer dans une grande structure.,208
